comment_author,comment_time,comment_likes,comment_text,post_url
@cyberghost4043,2023-03-03 03:38:51,0.0,Because God allowed it so,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@vice5327,2023-02-26 19:31:25,0.0,Glory to my God almighty for all this ??????,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@deepeshchhetri6525,2023-02-26 14:31:57,0.0,I think that dark energy is the energy release by the different dimension interacting with each other through this fabric of space when other side of space face something like supernova that it change the fabric of space and interact with other dimension which cannot be seen??,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@TomHendricksMusea,2023-02-03 01:42:09,0.0,"Dark matter suggests something is wrong with our understanding of gravity.  But it also may support my ideas that Dark Energy,  Anti Gravity  is the force.
The force that pushes behind mass to move it forward, and the force in front that resists its acceleration and causes it to have mass.
Gravity = Acceleration?

Does the Earth PULL the APPLE to the ground or
Does the Sky PUSH the APPLE to the ground?
 
Which is correct:  GRAVITY is pulling matter together or ANTI GRAVITY, another name for DARK ENERGY, is pushing it together?  
Which is correct:  GRAVITY, is inside MATTER somewhere, or ANTI GRAVITY is outside everywhere in empty SPACE?   

DARK ENERGY in physics is defined as a repulsive force that counteracts gravity and causes the universe to expand everywhere at an accelerating rate.  My suggestion is that DARK ENERGY is ANTI GRAVITY.  
Most likely it is ZERO POINT ENERGY, The  COSMOLOGICAL CONSTANT and VIRTUAL PARTICLES too.

My next suggestion is that  THERE IS NO GRAVITY!  

My idea is similar to a universe wide CASIMIR EFFECT on all matter. Here, instead of two metal plates being pushed together, there are ""plates"" of matter and the expanding space around them, pushing them together. 

Dr Einstein said his breakthrough came when he imagined an analogy of an elevator in space.  As acceleration increases, gravity increases.  The person in the elevator can't tell if he is in an elevator traveling in space or one on Earth.  
BUT WHAT IF WE ARE BOTH RIGHT.

Look at the drawing.


There are two round elevators.  

The elevator on the left IS NOT  accelerating.
No acceleration = No gravity
The force of empty space or anti gravity,  pushes on all sides equally.  

The elevator on the right IS accelerating.
Acceleration  = Gravity.
The force of empty space or anti gravity,  pushes on all sides, but mostly from the front due to acceleration!  The acceleration scrunches up the forces in front. They overlap each other from the elevator accelerating into them.  These cumulative, empty space, forces, push back more and more as the elevator accelerates in that forward direction.
This causes gravity. Acceleration = Gravity!

More exactly the forces of ANTI GRAVITY cause matter to experience what we call gravity.

So: acceleration of an object in space causes space to push back. This is what we have been calling gravity but is anti gravity.

Some will say:
But it's so obvious, the Sun goes around the Earth, and the apple falls to the ground.
Yes they seem obvious.  But both are wrong!

My previous posts, part of a single paper covering all these ideas, suggested that before the Big Bang, there  was a singularity of photons, an eternal dimensionless point of energy.
Then the force that expanded out of the Big Bang and started the universe, and time space, was DARK ENERGY; a subset of the singularity of photons.

So Gravity from stars and planets was never PULLING matter together.  The opposite was true: Anti Gravity or DARK ENERGY from empty space was expanding and PUSHING matter together from all sides! 

THERE IS NO GRAVITY pulling anything together.   THERE IS ONLY ANTI GRAVITY or DARK ENERGY expanding and pushing matter on all sides. This can explain acceleration in elevators, rocket propulsion; the rubber sheet analogy, why no light escapes black holes, space expansion, curvature of space, and why there is so little gravity in the quantum world.

...
Three Follow Ups.

1. Remember the rubber sheet analogy? The rubber sheet is space pushing on all sides. That's the force I'm talking about that causes what we call gravity.
Q. The implication is clear (or at least, it was clear to Einstein): Gravity causes acceleration, and acceleration causes gravity. They are absolutely identical

2. Galileo's experiment, later recreated on the moon shows a hammer and feather dropping and hitting the ground at the same time. This supports space pushing them , not the attraction of their weight.

3. Doppler Effect: Waves emitted by a source traveling towards an observer get compressed. 

4. The greatest force in the universe is dark energy,  the energy of empty space.  Dark energy is 70% of all energy. It has such force that its expanding the universe  everywhere  all the time, and is now speeding up.

5. Dark matter suggests that we need a different theory of gravity.  Dark energy or anti gravity  would explain both as the force from empty space pushing matter forward, and the force in front of matter resisting its acceleration and giving it mass.",https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@Sonic-ro3ot,2023-01-07 22:43:54,0.0,It all sounds frightening to me. The unknown beyond are understanding.,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@thenatureofthings9312,2023-01-01 17:51:46,0.0,Could you respond with your definition of dark matter if you understood Neil?,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@markgarrett2968,2022-12-15 07:07:40,0.0,i believe dark energy is accelerated entropy.   i thought about this a few days ago and it clicked in my head.  i firmly believe this.  and i believe dark matter is a barrier.  think of our galaxies as oil drops on an ever expanding puddle of water.everything within that barrier is lesser entropy.  lesser entropy and greater entropy are not interchangable.  more of a barrier separating the two. its all about (time) or (entropy).,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@jefflyons6157,2022-12-12 04:23:46,0.0,A couple of studies on the mean temperature of cosmic gas in our universe at different distances and ages found that its roughly 10 times hotter today than it was 10 billion years ago. Matter expands when heated. Could thermal expansion of the large-scale structure of our universe (cosmic web) be a candidate for dark energy?,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@moxavenger,2022-11-29 04:38:15,0.0,Here you go. Proof that dark matter doesn't exist: *https://www.youtube.com/watch?v=3oM7hX3UUEU* You're welcome.,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@rumple4skin140,2022-11-21 16:58:23,1.0,"Everyone has a plan, till they get launched into space.",https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@michaelkahn8744,2022-11-20 02:32:28,0.0,"There's no Dark Matter. There's no Dark Energy either.
Einsteins theory of General Relativity states that spacetime is curved by the presence of mass. This curvature influences the motion other objects with mass and gives rise to gravitation. Thus, gravity is a result of geometric features in spacetime.

However, we also observe gravitational effects  curvature of spacetime  in areas without any detectable mass. This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity. So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed  it is not matter at all, but rather an intrinsic curvature of spacetime. In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now  why is spacetime naturally curved? Why is it not flat in the absence of mass?

The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time. Rather than consider time as a linear dimension, we can consider it as a radial one. Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system  3 angular coordinates, ?1,  ?2,  ?3, and one radial coordinate in time, t. We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time. Thus, the Big Bang represents t=0, the beginning of time.

The crucial point is that the expansion of the universe is not homogeneous in all directions. The expansion rate at one point on the bubbles surface may differ slightly from another point near it. The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions. The same way we observe local mountains and valleys on the surface of Earth, we observe local mountains and valleys on the surface of the universe bubble. The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of dark matter.

Valleys in spacetime pull matter in, similarly to the warping of spacetime of massive objects. So dark matter is really valleys in spacetime that are expanding slower than the regions surrounding it. These valleys tend to pull matter in and create planets, stars, and galaxies  regions of space with higher-than-average densities of mass. Conversely, mountains in spacetime will repel matter away, an anti-gravitational effect, which gives rise to cosmic voids in space where we observe no matter.

Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface. These time arrows are not parallel to each other since the universe is not flat. This causes points to have nonzero relative velocity away from each other. It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating. The missing energy required to explain these observations has given rise to the theory of dark energy. The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy. Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.

As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model. Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second. Therefore, the circumference of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s. This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer. At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc). Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as:

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6  km?s)/(2?*4233Mpc)=(1.88*?10?^6  km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 + 2.5 km/s/Mpc, so our calculated value is close. There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted.  Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
@ashfaqbutt6468,2022-11-12 08:13:00,0.0,What is impact of very hot and cold stars and planets on dark matter and energy.,https://www.youtube.com/watch?v=uBbxXNhZ78c&pp=ygULZGFyayBtYXR0ZXI%3D
